,Unnamed: 0,level_0,index,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
42843,42843,42843,13928,SI,2020-09-18,91.4,-2.17,5.45,Logan Webb,592192.0,657277.0,,swinging_strike,,,,,4.0,,R,R,R,OAK,SF,S,,,0.0,0.0,2020.0,-1.4,0.5,-0.79,2.77,,,543760.0,1.0,1.0,Bot,,,,,663698.0,,,6.6018489052463,-133.059186068413,-2.0324471371401103,-18.3972163117279,28.031006949940004,-25.656807145239895,3.47,1.59,,,,92.1,1933.0,6.6,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.88,,,,,,,,6.0,1.0,Sinker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Strategic,Standard
42844,42844,42844,13947,FF,2020-09-18,93.7,-2.07,5.5,Logan Webb,543760.0,657277.0,walk,ball,,,,,11.0,Marcus Semien walks.  ,R,R,R,OAK,SF,B,,,3.0,1.0,2020.0,-0.9,1.2,-0.97,2.82,,,,1.0,1.0,Bot,,,,,663698.0,,,4.80358935535945,-136.512426292827,-3.84621611774003,-11.936797214987,27.5490843414588,-16.943897411659698,3.3,1.53,,,,94.5,2072.0,6.5,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.98,,,0.7,1.0,0.0,0.0,,5.0,5.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42845,42845,42845,13964,SI,2020-09-18,91.8,-2.35,5.34,Logan Webb,543760.0,657277.0,,ball,,,,,11.0,,R,R,R,OAK,SF,B,,,2.0,1.0,2020.0,-1.6,0.3,-1.68,2.89,,,,1.0,1.0,Bot,,,,,663698.0,,,5.16364271659629,-133.677385344111,-1.10885765512744,-20.2014357301496,27.6668016219311,-28.0831806402524,3.36,1.53,,,,92.6,1989.0,6.6,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.85,,,,,,,,5.0,4.0,Sinker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42846,42846,42846,13986,SL,2020-09-18,81.7,-2.2,5.29,Logan Webb,543760.0,657277.0,,ball,,,,,14.0,,R,R,R,OAK,SF,B,,,1.0,1.0,2020.0,1.0,0.1,1.84,1.22,,,,1.0,1.0,Bot,,,,,663698.0,,,7.16186349050117,-118.837048421544,-2.74861860593919,8.205265498495839,24.129485679917302,-30.8701607160768,3.32,1.53,,,,81.9,2605.0,6.6,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.9,,,,,,,,5.0,3.0,Slider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42847,42847,42847,13989,CH,2020-09-18,85.4,-2.34,5.39,Logan Webb,543760.0,657277.0,,swinging_strike,,,,,9.0,,R,R,R,OAK,SF,S,,,1.0,0.0,2020.0,-1.3,-0.3,0.51,1.6,,,,1.0,1.0,Bot,,,,,663698.0,,,9.378344841532892,-124.009967864037,-1.9787300803670902,-15.4952536229639,23.3597180107381,-35.4334031269836,3.37,1.53,,,,85.8,1553.0,6.5,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.98,,,,,,,,5.0,2.0,Changeup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42848,42848,42848,14015,SI,2020-09-18,92.8,-2.12,5.39,Logan Webb,543760.0,657277.0,,ball,,,,,14.0,,R,R,R,OAK,SF,B,,,0.0,0.0,2020.0,-1.7,0.2,0.95,0.99,,,,1.0,1.0,Bot,,,,,663698.0,,,11.5037464301346,-134.545564975998,-5.98197697769413,-22.6991810541644,29.572079642719103,-28.033450140106,3.39,1.53,,,,93.0,1943.0,6.6,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.89,,,,,,,,5.0,1.0,Sinker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42849,42849,42849,14028,FF,2020-09-18,93.1,-2.16,5.46,Logan Webb,600303.0,657277.0,field_out,hit_into_play,,,,,3.0,Tommy La Stella pops out to shortstop Brandon Crawford in foul territory.  ,R,L,R,OAK,SF,X,6.0,popup,3.0,2.0,2020.0,-0.8,1.2,0.47,3.15,,,,0.0,1.0,Bot,79.22,179.74,,,663698.0,,,8.63014319099752,-135.293526011218,-2.86531783908251,-12.0168072622918,29.464584901942395,-16.6090163137744,3.32,1.51,121.0,82.4,74.0,93.8,2076.0,6.8,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.75,0.006999999999999999,0.009000000000000001,0.0,1.0,0.0,0.0,3.0,4.0,6.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42850,42850,42850,14048,CH,2020-09-18,86.2,-2.36,5.27,Logan Webb,600303.0,657277.0,,ball,,,,,14.0,,R,L,R,OAK,SF,B,,,2.0,2.0,2020.0,-1.5,-0.2,1.12,0.83,,,,0.0,1.0,Bot,,,,,663698.0,,,11.3319931043541,-125.08047287038201,-3.9120648762835097,-17.8861215368067,23.900254158231398,-33.706650502947895,3.21,1.51,,,,86.6,1597.0,6.6,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,53.94,,,,,,,,4.0,5.0,Changeup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Standard
42851,42851,42851,14070,FF,2020-09-18,94.1,-2.05,5.51,Logan Webb,600303.0,657277.0,,swinging_strike,,,,,2.0,,R,L,R,OAK,SF,S,,,2.0,1.0,2020.0,-1.0,1.1,-0.1,3.28,,,,0.0,1.0,Bot,,,,,663698.0,,,7.22325560446745,-136.769421755545,-2.4121996664700203,-13.7935097424749,33.9245099485354,-18.3372521383149,3.32,1.51,,,,93.8,2085.0,6.5,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,54.01,,,,,,,,4.0,4.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
42852,42852,42852,14093,FF,2020-09-18,93.0,-1.93,5.51,Logan Webb,600303.0,657277.0,,ball,,,,,13.0,,R,L,R,OAK,SF,B,,,1.0,1.0,2020.0,-0.7,1.1,-0.65,1.22,,,,0.0,1.0,Bot,,,,,663698.0,,,4.81652494113158,-135.31601076236402,-7.63471460266425,-9.5363220036086,28.062857901947698,-17.4330880676633,3.2,1.51,,,,93.4,2059.0,6.4,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,54.1,,,,,,,,4.0,3.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
42853,42853,42853,14107,FC,2020-09-18,90.4,-2.16,5.51,Logan Webb,600303.0,657277.0,,foul,,,,,5.0,,R,L,R,OAK,SF,S,,,1.0,0.0,2020.0,-0.3,0.7,0.26,2.25,,,,0.0,1.0,Bot,,,,,663698.0,,,6.710548429574809,-131.481793939786,-3.7473773070217997,-5.03496485511189,28.7734769830143,-23.0233769958325,3.32,1.51,,,,90.4,2266.0,6.4,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,54.1,,,,,,,,4.0,2.0,Cutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
42854,42854,42854,14131,FF,2020-09-18,93.5,-2.11,5.52,Logan Webb,600303.0,657277.0,,ball,,,,,11.0,,R,L,R,OAK,SF,B,,,0.0,0.0,2020.0,-0.9,1.1,-1.68,2.54,,,,0.0,1.0,Bot,,,,,663698.0,,,3.08314755027987,-136.260277024518,-4.53081433886641,-11.856961372051199,26.565459690999198,-17.1731412997958,3.17,1.51,,,,94.4,2064.0,6.5,631163.0,657277.0,663698.0,474832.0,456781.0,446334.0,543063.0,543105.0,643289.0,573131.0,54.01,,,,,,,,4.0,1.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
62007,62007,61817,5510,SL,2020-09-13,80.8,-2.24,5.3,Logan Webb,571976.0,657277.0,strikeout,swinging_strike,,,,,5.0,Wil Myers strikes out swinging.  ,R,R,R,SD,SF,S,2.0,,3.0,2.0,2020.0,1.4,-0.3,0.02,2.34,,,,2.0,4.0,Bot,,,,,663698.0,,,2.41405841901146,-117.641683291033,0.719215065288624,12.0738670830821,25.489578255093104,-35.306957379892104,3.35,1.54,,,,80.6,2930.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.03,,,0.0,1.0,0.0,0.0,,33.0,9.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62008,62008,61818,5522,FF,2020-09-13,94.0,-1.95,5.24,Logan Webb,571976.0,657277.0,,foul,,,,,2.0,,R,R,R,SD,SF,S,,,3.0,2.0,2020.0,-0.9,1.0,-0.01,3.12,,,,2.0,4.0,Bot,,,,,663698.0,,,7.15600857989849,-136.805471760924,-2.0166331239153896,-13.361099466512899,30.3802672072812,-19.3378111819218,3.35,1.54,230.0,78.5,47.0,94.6,2224.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.88,,,,,,,,33.0,8.0,4-Seam Fastball,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62009,62009,61819,5545,FF,2020-09-13,93.8,-2.03,5.27,Logan Webb,571976.0,657277.0,,foul,,,,,2.0,,R,R,R,SD,SF,S,,,3.0,2.0,2020.0,-0.9,1.1,0.01,3.29,,,,2.0,4.0,Bot,,,,,663698.0,,,7.34536125610576,-136.438114297137,-1.75979213154787,-13.0790455424035,31.7783792443562,-18.562697343049397,3.35,1.54,242.0,84.1,54.0,94.0,2004.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.92,,,,,,,,33.0,7.0,4-Seam Fastball,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62010,62010,61820,5567,SI,2020-09-13,93.3,-2.27,5.13,Logan Webb,571976.0,657277.0,,foul,,,,,13.0,,R,R,R,SD,SF,S,,,3.0,2.0,2020.0,-1.5,0.2,-1.27,1.81,,,,2.0,4.0,Bot,,,,,663698.0,,,5.94047159643979,-135.678548336929,-3.14524071113801,-20.0805286326422,33.2017899142415,-29.167563605971605,3.35,1.54,3.0,85.5,-46.0,93.0,2048.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.08,,,,,,,,33.0,6.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62011,62011,61821,5579,SL,2020-09-13,81.2,-2.38,5.14,Logan Webb,571976.0,657277.0,,ball,,,,,14.0,,R,R,R,SD,SF,B,,,2.0,2.0,2020.0,1.6,0.1,1.19,1.89,,,,2.0,4.0,Bot,,,,,663698.0,,,5.0378424409428,-118.111204841918,-0.6527117841977971,13.0756262411955,27.704106851017798,-31.5947206130544,3.3,1.48,,,,80.8,2816.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.92,,,,,,,,33.0,5.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62012,62012,61822,5603,SL,2020-09-13,82.5,-2.15,5.17,Logan Webb,571976.0,657277.0,,ball,,,,,14.0,,R,R,R,SD,SF,B,,,1.0,2.0,2020.0,1.1,-0.1,2.01,0.43,,,,2.0,4.0,Bot,,,,,663698.0,,,7.4167917372332095,-119.904504730189,-3.97466113782389,8.71602814805686,25.517933706673798,-32.6497044700415,3.32,1.51,,,,82.7,2772.0,6.7,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.77,,,,,,,,33.0,4.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62013,62013,61823,5616,SL,2020-09-13,80.2,-2.1,5.13,Logan Webb,571976.0,657277.0,,ball,,,,,14.0,,R,R,R,SD,SF,B,,,0.0,2.0,2020.0,1.4,-0.1,0.99,0.98,,,,2.0,4.0,Bot,,,,,663698.0,,,4.1118564042903,-116.573582957356,-2.1386775657969297,11.9277409428074,26.3175092925132,-32.9406482258518,3.34,1.53,,,,79.8,2770.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.95,,,,,,,,33.0,3.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62014,62014,61824,5631,SI,2020-09-13,93.1,-2.12,5.18,Logan Webb,571976.0,657277.0,,called_strike,,,,,8.0,,R,R,R,SD,SF,S,,,0.0,1.0,2020.0,-1.6,0.7,0.0,1.55,,,,2.0,4.0,Bot,,,,,663698.0,,,9.06212422943218,-135.13051743154801,-4.936621820426191,-22.019390695309898,31.622937734487902,-23.218416058400802,3.37,1.52,,,,93.1,2150.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.91,,,,,,,,33.0,2.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62015,62015,61825,5641,SL,2020-09-13,81.7,-2.36,5.24,Logan Webb,571976.0,657277.0,,called_strike,,,,,5.0,,R,R,R,SD,SF,S,,,0.0,0.0,2020.0,1.3,-0.2,0.0,2.74,,,,2.0,4.0,Bot,,,,,663698.0,,,2.7368789790659798,-118.867308293948,1.34077270833831,11.9445231103078,25.9559604654353,-34.1634404080401,3.34,1.53,,,,81.2,2830.0,6.3,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.19,,,,,,,,33.0,1.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62016,62016,61826,5671,CH,2020-09-13,84.4,-2.29,5.17,Logan Webb,543592.0,657277.0,field_out,hit_into_play,,,,,8.0,"Austin Nola grounds out, third baseman Evan Longoria to first baseman Brandon Belt.  ",R,R,R,SD,SF,X,5.0,ground_ball,2.0,1.0,2020.0,-1.3,-0.1,0.15,2.03,,,,1.0,4.0,Bot,99.24,166.87,,,663698.0,,,8.24842533798785,-122.61499266675399,-0.7695111053895971,-14.502883654375598,24.0824879304774,-33.0567754962151,3.34,1.55,17.0,92.6,-8.0,84.7,1580.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.94,0.171,0.154,0.0,1.0,0.0,0.0,2.0,32.0,4.0,Changeup,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62017,62017,61827,5674,SI,2020-09-13,92.0,-2.29,5.16,Logan Webb,543592.0,657277.0,,swinging_strike,,,,,13.0,,R,R,R,SD,SF,S,,,2.0,0.0,2020.0,-1.9,0.4,-1.32,2.18,,,,1.0,4.0,Bot,,,,,663698.0,,,6.56005974479111,-133.80023979861798,-2.64974666619136,-23.8696196581419,31.2856466992741,-26.5239481812457,3.34,1.55,,,,92.2,2044.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.9,,,,,,,,32.0,3.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62018,62018,61828,5698,SL,2020-09-13,81.8,-2.21,5.25,Logan Webb,543592.0,657277.0,,ball,,,,,14.0,,R,R,R,SD,SF,B,,,1.0,0.0,2020.0,1.1,0.0,1.33,1.11,,,,1.0,4.0,Bot,,,,,663698.0,,,5.90484275633836,-118.924143503946,-2.57191856773456,8.80744626586133,26.173682392241396,-32.224891721797,3.46,1.58,,,,81.5,2696.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.05,,,,,,,,32.0,2.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62019,62019,61829,5716,SI,2020-09-13,93.2,-2.24,5.24,Logan Webb,543592.0,657277.0,,ball,,,,,11.0,,R,R,R,SD,SF,B,,,0.0,0.0,2020.0,-1.7,0.7,-1.11,2.95,,,,1.0,4.0,Bot,,,,,663698.0,,,6.73926502293535,-135.444772290331,-1.5197490584492201,-22.890124295783895,32.6557908763584,-23.9269093548104,3.53,1.68,,,,92.9,2121.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.06,,,,,,,,32.0,1.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62020,62020,61830,5728,FF,2020-09-13,94.7,-2.1,5.36,Logan Webb,519048.0,657277.0,field_out,hit_into_play,,,,,2.0,Mitch Moreland flies out to left fielder Alex Dickerson.  ,R,L,R,SD,SF,X,7.0,fly_ball,1.0,1.0,2020.0,-0.7,1.2,-0.05,2.91,,,,0.0,4.0,Bot,35.4,106.8,,,663698.0,,,7.03196832512676,-137.668020748387,-3.27613179436998,-11.148000209121198,32.402557571273896,-16.8528706459016,3.4,1.6,305.0,89.8,32.0,94.5,2093.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.14,0.071,0.10300000000000001,0.0,1.0,0.0,0.0,3.0,31.0,3.0,4-Seam Fastball,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Infield shift,Standard
62021,62021,61831,5745,FC,2020-09-13,91.3,-2.21,5.28,Logan Webb,519048.0,657277.0,,called_strike,,,,,8.0,,R,L,R,SD,SF,S,,,1.0,0.0,2020.0,0.0,0.8,-0.11,2.22,,,,0.0,4.0,Bot,,,,,663698.0,,,5.27558963828646,-132.828407287924,-3.45377043336878,-1.0449354566445799,30.462078020430198,-22.547141481062198,3.57,1.68,,,,91.3,2388.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.05,,,,,,,,31.0,2.0,Cutter,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Infield shift,Standard
62022,62022,61832,5756,FF,2020-09-13,92.6,-2.12,5.32,Logan Webb,519048.0,657277.0,,ball,,,,,13.0,,R,L,R,SD,SF,B,,,0.0,0.0,2020.0,-1.1,1.2,-0.77,0.68,,,,0.0,4.0,Bot,,,,,663698.0,,,5.92458829448647,-134.512595360576,-8.58092271576959,-14.934603632312601,31.2897745411479,-16.1660451675478,3.59,1.65,,,,92.7,2204.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.91,,,,,,,,31.0,1.0,4-Seam Fastball,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Infield shift,Standard
62034,62034,61844,5973,SL,2020-09-13,82.1,-2.35,5.31,Logan Webb,592518.0,657277.0,strikeout,swinging_strike,,,,,14.0,Manny Machado strikes out swinging.  ,R,R,R,SD,SF,S,2.0,,1.0,2.0,2020.0,1.1,0.1,0.9,1.9,,595777.0,,2.0,3.0,Bot,,,,,663698.0,,,5.18342241966661,-119.43660042341001,-1.2616133827519298,9.50621475838452,26.6086814596295,-31.128739637102605,3.73,1.76,,,,81.8,2873.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.04,,,0.0,1.0,0.0,0.0,,27.0,4.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62035,62035,61845,5992,SI,2020-09-13,91.9,-2.31,5.28,Logan Webb,592518.0,657277.0,,foul,,,,,13.0,,R,R,R,SD,SF,S,,,1.0,1.0,2020.0,-1.8,0.3,-0.98,2.22,,595777.0,,2.0,3.0,Bot,,,,,663698.0,,,7.294660864031121,-133.512871807294,-2.4323173670202003,-23.0971130952127,31.3357813596624,-28.549233217677898,3.73,1.76,4.0,64.8,-47.0,91.7,2034.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.03,,,,,,,,27.0,3.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62036,62036,61846,5998,SI,2020-09-13,91.8,-2.26,5.37,Logan Webb,592518.0,657277.0,,ball,,,,,13.0,,R,R,R,SD,SF,B,,,0.0,1.0,2020.0,-1.5,0.7,-2.08,2.13,,595777.0,,2.0,3.0,Bot,,,,,663698.0,,,3.80681268565326,-133.668889371888,-3.8550602035437502,-19.314533756895102,29.435675452818302,-23.317428622571896,3.76,1.79,,,,92.0,1960.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.08,,,,,,,,27.0,2.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62037,62037,61847,6016,CH,2020-09-13,83.0,-2.58,5.37,Logan Webb,592518.0,657277.0,,called_strike,,,,,4.0,,R,R,R,SD,SF,S,,,0.0,0.0,2020.0,-1.1,-0.2,-0.65,2.83,,595777.0,,2.0,3.0,Bot,,,,,663698.0,,,6.60188821420741,-120.727095614274,1.03645175273149,-12.078861116849401,22.686578838745397,-34.4485277029431,3.83,1.8,,,,83.3,1581.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.05,,,,,,,,27.0,1.0,Changeup,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Strategic,Standard
62038,62038,61848,6037,SL,2020-09-13,81.3,-2.32,5.37,Logan Webb,665487.0,657277.0,strikeout,called_strike,,,,,8.0,Fernando Tatis Jr.  called out on strikes.  Jurickson Profar steals (5) 2nd base.  ,R,R,R,SD,SF,S,,,3.0,2.0,2020.0,1.2,0.0,0.23,1.8,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,3.4850831459657097,-118.406326411113,-1.32188579925208,10.125313516453199,24.421269567716,-32.3487950381476,3.74,1.8,,,,81.2,2796.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.12,,,0.0,1.0,0.0,0.0,,26.0,8.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62039,62039,61849,6059,CH,2020-09-13,83.0,-2.44,5.24,Logan Webb,665487.0,657277.0,,foul,,,,,4.0,,R,R,R,SD,SF,S,,,3.0,2.0,2020.0,-1.1,-0.3,-0.63,2.6,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,6.23881990939466,-120.662833059321,0.9934854556841,-11.563942002693802,23.354322759463702,-35.3374981778534,3.59,1.71,159.0,61.1,53.0,83.5,1656.0,6.6,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,53.87,,,,,,,,26.0,7.0,Changeup,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62040,62040,61850,6069,SI,2020-09-13,92.5,-2.13,5.38,Logan Webb,665487.0,657277.0,,foul,,,,,13.0,,R,R,R,SD,SF,S,,,3.0,2.0,2020.0,-1.3,0.2,-1.11,2.03,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,5.499544139562469,-134.726317868803,-3.3166741464490803,-17.165062301249403,27.9447936251964,-28.677830286894103,3.59,1.71,5.0,90.5,-32.0,93.0,2024.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.05,,,,,,,,26.0,6.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62041,62041,61851,6090,SL,2020-09-13,83.7,-2.25,5.35,Logan Webb,665487.0,657277.0,,ball,,,,,14.0,,R,R,R,SD,SF,B,,,2.0,2.0,2020.0,1.1,0.1,1.82,0.91,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,7.13065892773396,-121.680362548073,-4.14655715221708,10.0548205490602,23.2103806818537,-30.083960985587602,3.6,1.77,,,,83.9,2891.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.08,,,,,,,,26.0,5.0,Slider,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62042,62042,61852,6095,SI,2020-09-13,91.0,-2.34,5.34,Logan Webb,665487.0,657277.0,,foul,,,,,7.0,,R,R,R,SD,SF,S,,,2.0,1.0,2020.0,-1.6,0.4,-0.77,1.61,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,7.339109262830111,-132.270474996361,-4.23294462595227,-20.1040563385536,29.1646393845412,-27.038109292241998,3.59,1.71,,,,91.0,2054.0,6.4,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.06,,,,,,,,26.0,4.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62043,62043,61853,6117,FC,2020-09-13,91.4,-2.35,5.29,Logan Webb,665487.0,657277.0,,ball,,,,,14.0,,R,R,R,SD,SF,B,,,1.0,1.0,2020.0,-0.3,0.8,0.32,1.0,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,7.311737905382531,-132.890309891477,-6.73030306673766,-4.70701098304578,26.703801258681104,-21.2143232018676,3.71,1.83,,,,91.6,2373.0,6.3,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.17,,,,,,,,26.0,3.0,Cutter,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
62044,62044,61854,6135,SI,2020-09-13,91.9,-2.34,5.31,Logan Webb,665487.0,657277.0,,ball,,,,,13.0,,R,R,R,SD,SF,B,,,0.0,1.0,2020.0,-1.6,0.5,-0.47,1.15,,,595777.0,1.0,3.0,Bot,,,,,663698.0,,,8.122341485419751,-133.551047052313,-5.85574525621255,-20.3414723993007,28.152584319344395,-24.802591841177698,3.73,1.86,,,,92.2,2009.0,6.5,631058.0,657277.0,663698.0,474832.0,527038.0,446334.0,543063.0,543105.0,643289.0,573262.0,54.02,,,,,,,,26.0,2.0,Sinker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Standard,Standard
